
CRANFORD	LOCATION	_ by _ _
		This was the first letter , ticketed in a frail , delicate hand , `` From my dearest
John	PERSON	. ''

		Shortly afterwards they were married , I suppose , from the intermission in their correspondence .

		`` We must burn them , I think , '' said Miss
Matty	PERSON	, looking doubtfully at me .

		`` No one will care for them when I am gone . ''

		And one by one she dropped them into the middle of the fire , watching each blaze up , die out , and rise away , in faint , white , ghostly semblance , up the chimney , before she gave another to the same fate .

		The room was light enough now ; but I , like her , was fascinated into watching the destruction of those letters , into which the honest warmth of a manly heart had been poured forth .

		The next letter , likewise docketed by
Miss Jenkyns	PERSON	, was endorsed , `` Letter of pious congratulation and exhortation from my venerable grandfather to my beloved mother , on occasion of my own birth .

		Also some practical remarks on the desirability of keeping warm the extremities of infants , from my excellent grandmother . ''

		The first part was , indeed , a severe and forcible picture of the responsibilities of mothers , and a warning against the evils that were in the world , and lying in ghastly wait for the little baby of two days old .

		His wife did not write , said the old gentleman , because he had forbidden it , she being indisposed with a sprained ankle , which -LRB- he said -RRB- quite incapacitated her from holding a pen .

		However , at the foot of the page was a small `` T.O. , '' and on turning it over , sure enough , there was a letter to `` my dear , dearest
Molly	PERSON	, '' begging her , when she left her room , whatever she did , to go _ up _ stairs before going _ down _ : and telling her to wrap her baby 's feet up in flannel , and keep it warm by the fire , although it was summer , for babies were so tender .

		It was pretty to see from the letters , which were evidently exchanged with some frequency between the young mother and the grandmother , how the girlish vanity was being weeded out of her heart by love for her baby .

		The white `` Paduasoy '' figured again in the letters , with almost as much vigour as before .

		In one , it was being made into a christening cloak for the baby .

		It decked it when it went with its parents to spend a day or two at
Arley Hall	LOCATION	.

		It added to its charms , when it was `` the prettiest little baby that ever was seen .

		Dear mother , I wish you could see her !

		Without any pershality , I do think she will grow up a regular bewty ! ''

		I thought of Miss
Jenkyns	PERSON	, grey , withered , and wrinkled , and I wondered if her mother had known her in the courts of heaven : and then I knew that she had , and that they stood there in angelic guise .

		There was a great gap before any of the rector 's letters appeared .

		And then his wife had changed her mode of her endorsement .

		It was no longer from , `` My dearest
John	PERSON	; '' it was from `` My Honoured Husband . ''

		The letters were written on occasion of the publication of the same sermon which was represented in the picture .

		The preaching before `` My Lord Judge , '' and the `` publishing by request , '' was evidently the culminating point the event of his life .

		It had been necessary for him to go up to
London	LOCATION	to superintend it through the press .

		Many friends had to be called upon and consulted before he could decide on any printer fit for so onerous a task ; and at length it was arranged that J. and
J. Rivingtons	PERSON	were to have the honourable responsibility .

		The worthy rector seemed to be strung up by the occasion to a high literary pitch , for he could hardly write a letter to his wife without cropping out into Latin .

		I remember the end of one of his letters ran thus : `` I shall ever hold the virtuous qualities of my Molly in remembrance , _ dum memor ipse mei _ , _ dum spiritus regit artus _ , '' which , considering that the English of his correspondent was sometimes at fault in grammar , and often in spelling , might be taken as a proof of how much he `` idealised his Molly ; '' and , as Miss
Jenkyns	PERSON	used to say , `` People talk a great deal about idealising now-a-days , whatever that may mean . ''

		But this was nothing to a fit of writing classical poetry which soon seized him , in which his
Molly	PERSON	figured away as ``
Maria	PERSON	. ''

		The letter containing the _ carmen _ was endorsed by her , `` Hebrew verses sent me by my honoured husband .

		I thowt to have had a letter about killing the pig , but must wait .

		Mem. , to send the poetry to Sir
Peter Arley	PERSON	, as my husband desires . ''

		And in a post-scriptum note in his handwriting it was stated that the Ode had appeared in the _
Gentleman 's Magazine	ORGANIZATION	_ , December 1782 .

		Her letters back to her husband -LRB- treasured as fondly by him as if they had been _
M. T. Ciceronis Epistol	PERSON	_ -RRB- were more satisfactory to an absent husband and father than his could ever have been to her .

		She told him how
Deborah	PERSON	sewed her seam very neatly every day , and read to her in the books he had set her ; how she was a very `` forrard , '' good child , but would ask questions her mother could not answer , but how she did not let herself down by saying she did not know , but took to stirring the fire , or sending the `` forrard '' child on an errand .


Matty	PERSON	was now the mother 's darling , and promised -LRB- like her sister at her age -RRB- , to be a great beauty .

		I was reading this aloud to Miss
Matty	PERSON	, who smiled and sighed a little at the hope , so fondly expressed , that `` little
Matty	PERSON	might not be vain , even if she were a bewty . ''

		`` I had very pretty hair , my dear , '' said Miss
Matilda	PERSON	; `` and not a bad mouth . ''

		And I saw her soon afterwards adjust her cap and draw herself up .

		But to return to
Mrs Jenkyns	PERSON	's letters .

		She told her husband about the poor in the parish ; what homely domestic medicines she had administered ; what kitchen physic she had sent .

		She had evidently held his displeasure as a rod in pickle over the heads of all the ne'er - do-wells .

		She asked for his directions about the cows and pigs ; and did not always obtain them , as I have shown before .

		The kind old grandmother was dead when a little boy was born , soon after the publication of the sermon ; but there was another letter of exhortation from the grandfather , more stringent and admonitory than ever , now that there was a boy to be guarded from the snares of the world .
